badge,badge_type,is_finish,media_id,index_show,follow,play,pub_real_time,pub_date,renewal_time,score,season_id,title,tags,count
,,1,1837,全50话,1.6万追番,37.5万次播放,1113062400,1113062400,1400249572,9.5分,1837,机兽起源,奇幻,0
会员专享,0,1,24106241,全24话,1.5万追番,57.5万次播放,1554912000,1554912000,1568897340,9.4分,26881,香蕉怪大叔 呐呐~呐 好奇洞穴乐园（第二季）,原创,0
,,1,1451,全5话,1.5万追番,16.7万次播放,730224000,730224000,1460801696,9.7分,1451,我的女神 OVA,时泪 奇幻,0
,,1,4584,全1话,1.5万追番,7万次播放,1332518400,1332518400,1465281916,,4584,Blossom,治愈,0
,,1,4592,全50话,1.5万追番,81.8万次播放,1400428800,1400428800,1465354954,9.6分,4592,海底小纵队 第一季,萌系 奇幻,0
,,1,28221539,全1话,1.5万追番,2.2万次播放,1461340800,1461340800,1562558838,,28077,遊戲王：次元的黑暗面（僅限港澳台地區）,漫画改 热血 奇幻,0
,,1,1490,全12话,1.5万追番,158.5万次播放,1420300800,1420300800,1427091738,9.4分,1490,大家集合！Falcom学园 第二季,日常 泡面,0
,,1,2026,全38话,1.5万追番,29.1万次播放,1025712000,1025712000,1298903603,,2026,驭龙少年,奇幻 热血 架空 穿越,0
,,1,2264,全48话,1.5万追番,26万次播放,886780800,886780800,1403957980,,2264,弹珠人爆外传,时泪 萌系 奇幻 热血,0
,,1,222,全64话,1.5万追番,199.6万次播放,1388764800,1388764800,1498445430,,222,未来卡 搭档对战,少儿 热血,0
,,1,77652,全12话,1.5万追番,4.2万次播放,1523030400,1523030400,1529766000,,23823,藍海少女～advance～（僅限台灣地區）,治愈 漫画改,0
,,0,28228509,更新至第8话,1.5万追番,8.1万次播放,1586016000,1586016000,1590330600,9.5分,33119,繼怪怪守護神（僅限台灣地區）,漫画改 战斗 奇幻,0
,,1,2244,全22话,1.5万追番,16.4万次播放,908553600,908553600,1365752729,,2244,守护月天,奇幻 搞笑 少女,0
,,1,6180,全25话,1.5万追番,73.4万次播放,1330099200,1330099200,1495086347,9.7分,6180,变形金刚：领袖之证 中文第二季,热血 科幻,0
会员专享,0,1,28228701,全1话,1.5万追番,23.9万次播放,1571932800,1571932800,1587381720,4.8分,33310,只想受你欢迎,原创 恋爱 乙女 声控,0
,,1,28220355,全12话,1.5万追番,4.5万次播放,1050076800,1056729600,1320413820,,1978,成惠的世界,漫画改 恋爱 科幻,0
,,1,460,全11话,1.5万追番,16.6万次播放,1380902400,1380902400,1455613200,,460,声优战队VOICESTORM7,搞笑 泡面,0
,,1,1169,全11话,1.5万追番,11.2万次播放,1255536000,1255536000,1361063251,9.6分,1169,空中秋千,搞笑 日常,0
,,1,6408,全1话,1.5万追番,21.9万次播放,1503590400,1503590400,1504498020,,6408,无畏魔女 OVA,,0
,,1,1859,全26话,1.5万追番,17.9万次播放,1112716800,1112716800,1318479563,,1859,极上学生会,日常,0
,,1,2148,全3话,1.5万追番,17万次播放,1177603200,1177603200,1363691686,,2148,最游记RELOAD 埋葬篇,奇幻 热血,0
,,1,10252,全12话,1.5万追番,8160次播放,1396972800,1396972800,1403719560,,189,風雲維新大將軍（僅限港澳台地區）,历史 科幻 热血,0
,,1,3836,全6话,1.5万追番,56.7万次播放,1341072000,1341072000,1461556586,9.6分,3836,人类衰退之后 SP,少女,0
,,1,4626,全1话,1.5万追番,5.4万次播放,1325347200,1325347200,1465637159,,4626,偷影子的老鼠,,0
,,1,3276,全26话,1.5万追番,35.7万次播放,937584000,937584000,1452309928,9.6分,3276,兽械争霸,热血 机战 科幻,0
,,1,4053,全2话,1.5万追番,59.3万次播放,1329840000,1329840000,1561460580,,4053,心之彼端2 迷宫旅行者,少女 日常,0
,,1,28228791,全24话,1.4万追番,30.7万次播放,1588176000,1412352000,1588244468,9.4分,33394,怪盗基德1412（中配）,漫画改 智斗 恋爱,0
,,1,5228,全26话,1.4万追番,13.8万次播放,1033315200,1033315200,1468916158,,5228,公主候补生佑希,治愈,0
,,1,1281,全50话,1.4万追番,17万次播放,1175875200,1175875200,1388821703,9.4分,1281,蓝龙,奇幻 少儿 热血,0
,,1,2933,全3话,1.4万追番,9.9万次播放,1296144000,1296144000,1446297141,,2933,.HACK//Quantum,热血 科幻 战斗 架空,0
会员专享,0,1,3071924,全1话,1.4万追番,41.5万次播放,1106928000,1106928000,1541561314,,5121,网球王子剧场版 二人的武士,,0
,,1,2085,全16话,1.4万追番,3.6万次播放,943977600,943977600,1536226440,,2085,Di Gi Charat,萌系 日常 治愈,0
会员专享,0,1,8232,全1话,1.4万追番,9.4万次播放,1510675200,1510675200,1510675200,9.3分,20320,美男高校地球防卫部LOVE！LOVE！LOVE！,校园 战斗,0
,,1,1126,全26话,1.4万追番,9.9万次播放,1238860800,1238860800,1556174940,9.6分,1126,魔神Z 真魔神 冲击！Z篇,科幻 热血,0
会员专享,0,1,28226764,全13话,1.4万追番,19.2万次播放,1578240000,1578240000,1584894600,9.6分,31818,ID:INVADED（僅限港澳台地區）,原创 科幻 推理,0
,,1,78592,全12话,1.4万追番,14.9万次播放,1523548800,1523548800,1530205200,7.6分,23860,奴隸區 The Animation（僅限港澳台地區）,,0
,,1,28221446,全12话,1.4万追番,1.7万次播放,1467907200,1467907200,1571643660,9.7分,28033,91Days（僅限港澳台地區）,原创,0
,,1,5108,全48话,1.4万追番,15万次播放,1002988800,1002988800,1467691517,,5108,人造人009,热血,0
,,1,4148,全1话,1.4万追番,22.1万次播放,1438099200,1438099200,1464336419,9.2分,4148,第三飞行少女队,科幻 战斗 架空,0
,,1,3147,全4话,1.4万追番,12.2万次播放,1167580800,1167580800,1449317940,,3147,仙乐传说 西尔瓦蓝特篇,奇幻 架空 冒险,0
会员专享,0,1,28222949,全12话,1.4万追番,17.7万次播放,1570377600,1570377600,1577113200,8.4分,28712,我不是說了能力要平均值嗎？（僅限港澳台地區）,小说改 穿越 奇幻 萌系,0
,,1,488,全25话,1.4万追番,52万次播放,1333814400,1333814400,1348595337,,488,PHI·BRAIN 神之谜题  第二季,奇幻 智斗 推理,0
,,1,1992,全50话,1.4万追番,17.7万次播放,1044115200,1044115200,1374684859,,1992,明日的娜嘉,萌系 日常,0
,,1,2849,全15话,1.4万追番,3.8万次播放,1246896000,1246896000,1445017200,9.4分,2849,浪漫追星社,治愈 日常 社团,0
,,1,3237,全1话,1.4万追番,8.5万次播放,1451664000,1451664000,1472699340,,3237,英国一家 吃在正月,日常 美食,0
,,1,1417,全25话,1.4万追番,11.1万次播放,1160150400,1160150400,1374925557,,1417,天保异闻妖奇士,历史 奇幻,0
,,1,1813,全51话,1.4万追番,18.1万次播放,1143907200,1143907200,1419832973,9.7分,1813,牙-KIBA,奇幻,0
,,1,3847,全1话,1.5万追番,28万次播放,1293206400,1293206400,1461571853,9.7分,3847,苍穹之法芙娜 HEAVEN AND EARTH,热血 机战 科幻,0
,,1,4313082,全12话,1.4万追番,1.3万次播放,1483632000,1483632000,1543300235,9.7分,26170,昭和元祿落語心中-助六再臨篇（僅限港澳台地區）,励志 职场 漫画改,0
,,1,4693,全39话,1.5万追番,9.9万次播放,1246636800,1246636800,1465720560,,4693,元素猎人,奇幻 冒险,0
,,1,1948,全13话,1.5万追番,26.7万次播放,1033920000,1033920000,1372666321,,1948,超重神GRAVION,热血 机战,0
,,1,2821,全43话,1.3万追番,20.7万次播放,986054400,986054400,1444560495,,2821,彗星公主,萌系 奇幻 治愈,0
会员专享,0,1,4820,全1话,1.3万追番,3.8万次播放,1174060800,1174060800,1465889700,9.7分,4820,超剧场版 Keroro军曹2 深海的公主,科幻,0
,,1,1891,全16话,1.3万追番,15.4万次播放,1088524800,1088524800,1361061221,,1891,风-心之呼吸-,日常,0
,,1,96632,全1话,1.3万追番,27.8万次播放,1392998400,1392998400,1528255740,9.3分,3536,宇宙航海王 ABYSS OF HYPERSPACE -亚空的深渊-：剧场版,奇幻 战斗,0
,,1,1688,全51话,1.3万追番,181.8万次播放,1427904000,1427904000,1459402773,,1688,战斗之魂 第七季,少儿 热血,0
,,1,4384,全13话,1.3万追番,71.7万次播放,1379433600,1379433600,1464936785,9.5分,4384,大怪兽RUSH,战斗,0
,,1,4052,全2话,1.3万追番,59.3万次播放,1285171200,1285171200,1464148380,,4052,心之彼端2 Adnext,少女 日常,0
,,1,2608,全13话,1.3万追番,76.1万次播放,1436198400,1436198400,1452586916,9.4分,2608,怪兽酒场干杯！,搞笑 日常 泡面,0
,,1,28228718,全13话,1.3万追番,182.7万次播放,1049731200,1049731200,1587547500,9.8分,33327,奇诺之旅,小说改 奇幻 冒险,0
,,1,319395,全12话,1.3万追番,15.6万次播放,1452096000,1452096000,1540280117,8.6分,5054,Active Raid -机动强袭室第八课-,原创 科幻 机战 职场,0
,,1,89152,全24话,1.3万追番,95.6万次播放,1525276800,1525276800,1532093400,8.1分,24181,刀使巫女（中配）,校园 战斗 原创,0
会员专享,0,1,28222626,全12话,1.3万追番,17.5万次播放,1570377600,1570377600,1577041500,9.0分,28548,Four of a Kind 四牌士 第二季,原创 搞笑,0
,,1,1341,全26话,1.3万追番,24.4万次播放,986572800,986572800,1297438237,8.7分,1341,逮捕令 第二季,日常 少女 热血 职场,0
,,1,502,全25话,1.3万追番,81.3万次播放,1380902400,1380902400,1450839292,9.8分,502,第一神拳 Rising,运动 热血,0
,,1,1400,全12话,1.3万追番,5.4万次播放,1136390400,1136390400,1536312789,,1400,落语天女,萌系 历史 科幻 日常,0
,,1,1884,全1话,1.3万追番,9.6万次播放,1155916800,1155916800,1504776300,,1884,遥远时空中 舞一夜,奇幻 乙女,0
会员抢先,0,0,28228485,更新至第8话,1.3万追番,15.6万次播放,1586102400,1586102400,1590418800,9.6分,33095,超異域公主連結☆Re:Dive（僅限港澳台地區）,游戏改 奇幻 战斗 冒险,0
会员专享,0,1,28228116,全156话,1.3万追番,29.2万次播放,1113494400,1232467200,1583574257,9.7分,32778,哆啦A梦 第二季,漫画改 搞笑 日常 少儿,0
,,1,2081,全49话,1.3万追番,31万次播放,970934400,970934400,1330503487,9.7分,2081,真・女神转生 魔力宝贝,科幻 穿越 冒险,0
,,1,5958,全51话,1.4万追番,101.5万次播放,1491494400,1491494400,1522897800,,5958,莉露莉露妖精莉露～魔法之镜～,奇幻 少儿,0
,,1,4383,全3话,1.4万追番,24.7万次播放,1381248000,1381248000,1464935524,,4383,夜樱四重奏 月之泣,战斗,0
,,1,5464,全3话,1.4万追番,22.3万次播放,1467129600,1467129600,1471856268,9.2分,5464,三者三叶 特典,萌系 校园 漫画改,0
,,1,888,全13话,1.3万追番,42.5万次播放,1317744000,1317744000,1463465675,9.6分,888,无口的森田小姐 2,日常 泡面,0
,,1,4737,全2话,1.3万追番,20万次播放,1232640000,1232640000,1465797241,9.7分,4737,草莓棉花糖 encore,萌系 少女,0
,,1,3955,全1话,1.4万追番,16.6万次播放,1351785600,1351785600,1462345320,,3955,鲁邦三世 东方见闻录 ～Another Page～,搞笑 热血 时泪,0
,,1,5460,全2话,1.2万追番,24.2万次播放,1221148800,1221148800,1471839008,,5460,问答魔法学院,奇幻 游戏改 架空,0
,,1,6010,全32话,1.2万追番,26.4万次播放,1491235200,1491235200,1518523200,,6010,少年阿贝 GO!GO!小芝麻 第二季,少儿 泡面,0
,,1,4993,全25话,1.3万追番,12.5万次播放,1128355200,1128355200,1466476927,,4993,克拉斯特学院,,0
,,1,5358,全2话,1.3万追番,17.5万次播放,929548800,929548800,1469500598,,5358,心跳回忆,恋爱,0
,,1,3752,全2话,1.2万追番,16.6万次播放,1135180800,1135180800,1460705280,9.7分,3752,校园迷糊大王 一学期补习,搞笑 校园,0
,,1,4125,全2话,1.3万追番,12.2万次播放,1450886400,1450886400,1485171240,9.6分,4125,普通女高中生要做当地偶像 OVA,偶像,0
,,1,2105,全26话,1.3万追番,20.3万次播放,994176000,994176000,1389066914,,2105,超能奇兵,科幻 热血,0
,,1,1409,全24话,1.3万追番,3.8万次播放,1159718400,1159718400,1382950440,9.4分,1409,南瓜剪刀,科幻 热血,0
,,1,2316,全41话,1.3万追番,25.9万次播放,801936000,801936000,1377767955,9.5分,2316,H2 好逑双物语,时泪 日常 少女 运动,0
,,1,5468,全60话,1.3万追番,63.2万次播放,1223136000,1223136000,1471920420,9.7分,5468,闪电十一人 第三季 日语,热血 运动 少儿,0
,,1,2485,全2话,1.3万追番,13.1万次播放,7833600,7833600,1376707318,9.6分,2485,明日之丈剧场版,运动 热血,0
,,1,2415,全3话,1.3万追番,10.2万次播放,544723200,544723200,1542084780,,2415,城市猎人 SP,搞笑 热血,0
,,1,1143,全1话,1.3万追番,5.2万次播放,1245427200,1245427200,1359991891,,1143,川之光,治愈,0
,,1,1114,全26话,1.3万追番,42.2万次播放,860083200,860083200,1297236235,9.6分,1114,秀逗魔导士 第三季,时泪 奇幻 热血 魔法,0
,,1,5077,全2话,1.3万追番,10.2万次播放,1119542400,1119542400,1466654433,,5077,永远的艾塞莉娅,战斗 架空 穿越 冒险,0
,,1,1942,全26话,1.3万追番,10.7万次播放,986572800,986572800,1293600258,,1942,银河天使,科幻,0
,,1,6407,共1话,1.3万追番,22.4万次播放,1445788800,1445788800,1504022400,9.5分,6407,长门有希酱的消失 OAD,,0
,,1,1676,全2话,1.3万追番,16.7万次播放,1342454400,1342454400,1343229580,9.6分,1676,竖笛与双肩书包 OAD,萌系 日常 治愈,0
,,1,28220582,全12话,1.3万追番,5.3万次播放,1187971200,1187971200,1556162699,,27499,最终试验鲸鱼,游戏改,0
,,1,808,全4话,1.3万追番,23.4万次播放,1333728000,1333728000,1301406465,,808,MINUSCULE ～小昆虫的故事～,日常 泡面 少儿 治愈,0
会员专享,0,1,3083562,全1话,1.3万追番,28.9万次播放,1106928000,1106928000,1541564039,,5122,网球王子剧场版 迹部的礼物,,0
会员专享,0,1,10164120,全4话,1.3万追番,35.2万次播放,1314288000,1314288000,1547537301,,26433,网球王子 那时的我们,奇幻 校园 社团 运动,0
,,1,2217,全14话,1.3万追番,18.6万次播放,923500800,923500800,1306410492,,2217,平行世界物语,科幻 热血 穿越,0
,,1,5948,全52话,1.3万追番,13.5万次播放,189532800,189532800,1489975812,,5948,三千里寻母记,催泪,0
,,1,2486,全6674话,1.3万追番,50.3万次播放,-7632000,-7632000,1387478722,,2486,海螺小姐,萌系 日常,0
,,1,5472,全1话,1.2万追番,8.6万次播放,1261152000,1261152000,1472090776,9.6分,5472,雷顿教授与永远的歌姬,推理,0
,,1,3044,全1话,1.2万追番,4.3万次播放,850492800,850492800,1448020405,,3044,贤治之春,,0
,,1,910,全7话,1.2万追番,9.7万次播放,1312992000,1312992000,1321801481,,910,COPIHAN,奇幻 日常 泡面,0
,,1,1115,全13话,1.2万追番,14.5万次播放,1214928000,1214928000,1329332280,,1115,秀逗魔导士 第四季 上,时泪 奇幻 热血 魔法,0
,,1,1430,全12话,1.2万追番,12.4万次播放,1159977600,1159977600,1388451094,,1430,银色的奥林西斯,科幻 热血,0
,,1,28222992,全24话,1.2万追番,6.4万次播放,1571760000,1570550400,1586340951,,28715,眾神的逆鱗（僅限台灣地區）,漫画改 热血 战斗 奇幻,0
,,1,19724023,全1话,1.2万追番,18.8万次播放,1403280000,1403280000,1551765975,9.7分,26714,鲁邦三世 次元大介的墓标,漫画改,0
,,1,1941,全13话,1.2万追番,8.5万次播放,1096646400,1096646400,1355232735,,1941,To Heart 回忆永恒,日常,0
,,1,5384,全11话,1.2万追番,21.8万次播放,1465488000,1465488000,1469527236,9.7分,5384,新战神金刚：传奇守护神,机战 战斗,0
,,1,28228558,全13话,1.2万追番,10.4万次播放,672764400,672764400,1586697197,9.7分,33168,城市猎人91,漫画改 战斗,0
,,1,5004,全9话,1.2万追番,5.7万次播放,1124899200,1124899200,1466479256,,5004,思考与绘画：日本新世纪艺术动画,,0
,,1,2224,全26话,1.2万追番,18.9万次播放,939744000,939744000,1402143082,9.6分,2224,THE BIG O,科幻 热血,0
,,1,5517,全12话,1.2万追番,13万次播放,1475942400,1475942400,1482682500,,5517,钢铁交响乐,泡面,0
,,1,2167,全12话,1.2万追番,15.5万次播放,947433600,947433600,1397264412,,2167,女神候补生,科幻 热血 机战,0
,,1,2955,全13话,1.2万追番,35万次播放,919180800,919180800,1429367828,,2955,拽妹黛薇儿 第三季,,0
,,1,1148,全12话,1.2万追番,6.1万次播放,1246464000,1246464000,1282734900,9.4分,1148,大正野球娘,运动 社团,0
,,1,2096,全52话,1.2万追番,17万次播放,986054400,986054400,1407328844,,2096,辣妹当家,搞笑 日常,0
,,1,1002,全26话,1.2万追番,46.9万次播放,1285948800,1285948800,1306257373,,1002,超级机器人大战OG -DIVINE WARS- 第二季,科幻,0
,,1,4916,全1话,1.2万追番,10.9万次播放,1148486400,1148486400,1466154926,,4916,秋之回忆5 中断的胶片,恋爱 游戏改,0
,,1,3861,全14话,1.2万追番,121万次播放,872092800,872092800,1461737427,9.8分,3861,钢铁神兵B'T-X NEO,机战 科幻,0
,,1,1159,全26话,1.2万追番,36.7万次播放,1222963200,1222963200,1309656625,9.7分,1159,天体战士,科幻 热血,0
,,1,1695,全44话,1.2万追番,39.2万次播放,1298995200,1298995200,1489048867,9.6分,1695,纸箱战机 第一部,少儿 热血,0
,,1,956,全12话,1.2万追番,21.9万次播放,1294416000,1294416000,1306495109,,956,金刚狼,科幻 热血,0
,,1,1852,全13话,1.2万追番,2.3万次播放,1104854400,1104854400,1536312606,,1852,人机续篇,科幻,0
会员专享,0,1,28228297,全1话,1.2万追番,14.3万次播放,1500048000,1500048000,1583985660,9.7分,32934,宝可梦 就决定是你了！,游戏改 奇幻 冒险,0
,,1,1492,全12话,1.2万追番,84万次播放,1420905600,1420905600,1427643006,,1492,夜之小双侠,科幻,0
,,1,125,全52话,1.2万追番,35.6万次播放,1333814400,1333814400,1365266977,,125,宝石宠物 第四季,萌系 治愈,0
,,1,2956,全13话,1.2万追番,28.2万次播放,951408000,951408000,1446732991,,2956,拽妹黛薇儿 第四季,,0
,,1,3216,全53话,1.2万追番,13.6万次播放,252432000,252432000,1450320166,,3216,佩琳物语,少女 日常 治愈,0
,,1,12125250,全26话,1.2万追番,4.6万次播放,1207152000,1207152000,1548311690,,26478,艾莉森与莉莉娅,架空,0
,,1,3759,全3话,1.2万追番,17.2万次播放,1298390400,1298390400,1460801356,9.8分,3759,我的女神 OAD,奇幻 时泪,0
,,1,3573,全2话,1.2万追番,15.7万次播放,1307116800,1307116800,1460514885,,3573,战国BASARA 剧场版 -The Last Party-,热血 历史,0
,,0,28228478,更新至第7话,1.2万追番,10.1万次播放,1586620800,1586620800,1590249603,9.7分,33088,輝夜姬想讓人告白？~天才們的戀愛頭腦戰~（僅限台灣地區）,漫画改 搞笑 校园 恋爱,0
,,1,140752,全12话,1.2万追番,5.5万次播放,1538582400,1538582400,1545235200,5.8分,25687,天空與海洋之間（僅限港澳台地區）,萌系 科幻 游戏改,0
,,1,2401,全26话,1.2万追番,25.9万次播放,574272000,574272000,1306937143,,2401,森林好小子,搞笑 日常 热血,0
会员专享,0,1,28222840,全12话,1.2万追番,8.7万次播放,1570636800,1570636800,1577372400,,28674,刺客守則（僅限港澳台地區）,小说改 奇幻 战斗 魔法,0
,,1,28222855,全13话,1.2万追番,13.7万次播放,1570291200,1570291200,1577552400,5.4分,28688,我們真的學不來！第二季（僅限台灣地區）,漫画改 日常 校园 恋爱,0
,,1,3964,全1话,1.2万追番,86.8万次播放,682268400,682268400,1462433811,,3964,人鱼之森 OVA,时泪,0
,,1,1116,全13话,1.2万追番,21.3万次播放,1231689600,1231689600,1331557726,,1116,秀逗魔导士 第四季 下,时泪 奇幻 热血 魔法,0
,,1,3310,全12话,1.2万追番,21.9万次播放,526662000,526662000,1453776983,9.7分,3310,湘南暴走族,热血 日常,0
,,1,3925,全1话,1.2万追番,29.3万次播放,490032000,490032000,1462330738,,3925,鲁邦三世：巴比伦黄金传说,搞笑 热血 时泪,0
,,1,3278,全12话,1.2万追番,9.8万次播放,1231603200,1231603200,1452310980,,3278,背骑少女,热血 科幻 奇幻 战斗,0
,,1,5327,全51话,1.2万追番,19.7万次播放,983721600,983721600,1469419077,,5327,恋爱占卜师,萌系 奇幻,0
,,1,2348,全54话,1.2万追番,18.1万次播放,684255600,684255600,1352238032,,2348,狡猾飞天德,搞笑 热血,0
,,1,1272,全24话,1.2万追番,17.5万次播放,1175875200,1175875200,1325639219,,1272,奔向地球,科幻,0
,,1,28222677,全13话,1.2万追番,10.7万次播放,1570291200,1570291200,1577554200,9.7分,28583,一弦定音！第二季（僅限港澳台地區）,漫画改 校园 恋爱 社团,0
,,1,1970,全13话,1.2万追番,10.4万次播放,1057334400,1057334400,1290424951,,1970,高桥留美子剧场,搞笑 日常,0
,,1,1099,全12话,1.2万追番,10万次播放,1231171200,1231171200,1408950762,,1099,毒蛇信条,科幻 热血,0
,,1,5136,全39话,1.2万追番,21.3万次播放,1088870400,1088870400,1467958684,,5136,名侦探波洛和马普尔小姐,推理,0
,,1,3904,全3话,1.2万追番,4万次播放,838224000,838224000,1462246320,,3904,秀逗魔导士 SPECIAL,战斗 魔法 架空 冒险,0
,,1,870,全10话,1.1万追番,17.7万次播放,1321200000,1321200000,1324644220,,870,UN-GO 日记短片,奇幻 智斗,0
,,1,1851,全37话,1.1万追番,8.9万次播放,1105113600,1105113600,1302167789,,1851,王牌鉴定人,奇幻,0
,,1,22908980,全6话,1.1万追番,4.5万次播放,945446400,945446400,1553054181,,26808,快餐厅之恋,游戏改 恋爱,0
,,1,83832,全12话,1.1万追番,42.8万次播放,1523376000,1523376000,1530117000,9.5分,23976,鹿枫堂 （中配）,少女,0
,,1,1309,全26话,1.1万追番,22.6万次播放,1175616000,1175616000,1342609956,,1309,钢铁三国志,历史 热血,0
,,1,28221659,全12话,1.1万追番,1.4万次播放,1436198400,1436198400,1565062826,,28182,OVERLORD（僅限港澳台地區）,小说改 穿越 奇幻 战斗,0
,,1,3760,全1话,1.1万追番,15.2万次播放,972057600,972057600,1460802914,9.7分,3760,我的女神 剧场版,奇幻 时泪,0
,,1,1757,全5话,1.1万追番,22万次播放,1288886400,1288886400,1293028102,,1757,很帅很可爱宣言,搞笑 泡面,0
,,1,6049,全2话,1.1万追番,11.7万次播放,1487865600,1487865600,1490931060,9.5分,6049,斯特拉的魔法 OVA,校园 日常,0
,,1,28222848,全23话,1.1万追番,23.2万次播放,1570204800,1570204800,1583578800,9.6分,28682,入間同學入魔了（僅限台灣地區）,漫画改 搞笑 校园 神魔,0
,,1,5910,全6话,1.1万追番,49.8万次播放,1485446400,1485446400,1489315758,,5910,玉家典当铺,泡面,0
,,1,130232,全38话,1.1万追番,30.7万次播放,1446393600,1446393600,1536134289,9.8分,25504,探险活宝 第七季（中配）,搞笑,0
,,1,2999,全12话,1.1万追番,61万次播放,1176998400,1176998400,1447426122,,2999,英国恋物语艾玛 第二幕,恋爱 治愈,0
,,1,1724,全8话,1.1万追番,37.5万次播放,1333814400,1333814400,1334368972,,1724,变形金刚 领袖之证 美版第二季,科幻 热血,0
,,1,28220870,全12话,1.1万追番,1.2万次播放,1530979200,1530979200,1558063560,,27746,百鍊霸王與聖約女武神（僅限港澳台地區）,小说改 奇幻 战斗 架空,0
,,0,4313462,更新至第60话,1.1万追番,46.7万次播放,1446998400,1446998400,1543545713,9.2分,26184,新天线宝宝 第二季,少儿,0
,,1,3972,全26话,1.1万追番,16.2万次播放,1128528000,1128528000,1462774140,9.4分,3972,舞-乙HiME,奇幻 战斗,0
,,1,4790,全52话,1.1万追番,38.4万次播放,1175702400,1175702400,1465875493,,4790,爆丸 粤语版,战斗,0
,,1,3835,全2话,1.1万追番,34.4万次播放,1249833600,1249833600,1461555406,9.5分,3835,交响情人梦 OAD,音乐 少女,0
,,1,2334,全170话,1.1万追番,35.7万次播放,734025600,734025600,1497322938,,2334,叮当猫,科幻 日常,0
,,1,2043,全13话,1.1万追番,9.5万次播放,1017849600,1017849600,1394100625,,2043,安倍桥魔法☆商店街,奇幻 搞笑 日常,0
会员专享,0,1,28228828,全12话,1.1万追番,11.7万次播放,1452268800,1452268800,1588574880,7.6分,3099,幸运逻辑,原创 奇幻 战斗,0
,,1,2300,全26话,1.1万追番,12.3万次播放,828374400,828374400,1373393982,,2300,天空之艾斯嘉科尼,奇幻 科幻 热血 穿越,0
,,1,1680,全13话,1.1万追番,36.1万次播放,1365177600,1365177600,1382875399,,1680,你好七叶 第二季,日常 治愈,0
,,1,2291,全4话,1.1万追番,54.5万次播放,882374400,882374400,1378210966,,2291,樱花大战 OVA1 樱华绚烂,时泪 科幻 热血 机战,0
,,1,5278,全3话,1.1万追番,10.5万次播放,1006272000,1006272000,1469084108,,5278,秋之回忆 OVA,恋爱,0
,,1,1990,全12话,1.1万追番,11.4万次播放,1044374400,1044374400,1288886047,,1990,高机动幻想～新结行军歌～,科幻 热血,0
,,1,4540,全1话,1.1万追番,8.5万次播放,1337356800,1337356800,1465268206,,4540,虹色萤火虫～永远的暑假～,治愈 穿越,0
会员专享,0,1,28228298,全1话,1.1万追番,13.4万次播放,1531411200,1531411200,1584676860,9.6分,32935,宝可梦 我们的故事,冒险 游戏改 奇幻,0
,,1,3814,全2话,1.1万追番,312.4万次播放,649522800,649522800,1461134788,,3814,魔动王 最后的魔法大战,热血 奇幻 时泪 穿越,0
,,1,4600,全1话,1.1万追番,9.2万次播放,1332172800,1332172800,1465379066,9.7分,4600,时光钟摆,治愈,0
,,1,1975,全6话,1.1万追番,3万次播放,1052323200,1052323200,1359463980,,1975,四圣兽 ～圣兽降临篇～,奇幻,0
,,1,6376,全12话,1.1万追番,15.2万次播放,1499788800,1499788800,1507343280,,6376,解谜之音 KAITO×ANSA,推理 原创,0
,,1,2135,全28话,1.1万追番,11.6万次播放,939052800,939052800,1370611234,,2135,钢铁天使核桃,科幻 少女 冒险,0
,,1,124,全52话,1.1万追番,23.6万次播放,1302278400,1302278400,1361005444,,124,宝石宠物 Sunshine,萌系 治愈 魔法,0
,,1,4925,全26话,1.1万追番,9.4万次播放,1144166400,1144166400,1489821823,,4925,骇客时空 根源,科幻 穿越 冒险,0
,,1,28222862,全13话,1.1万追番,13万次播放,1570032000,1570032000,1577293434,7.6分,28695,喜歡本大爺的竟然就妳一個？（僅限台灣地區）,小说改 校园 恋爱,0
,,1,2785,全26话,1万追番,9万次播放,841507200,841507200,1443442245,,2785,无家可归的小孩,治愈,0
,,1,4488,全4话,1.1万追番,6万次播放,1302278400,1302278400,1465186055,,4488,Xi AVANT,,0
,,1,5106,全2话,1.1万追番,17.5万次播放,1268409600,1268409600,1467602517,8.7分,5106,东之伊甸 II -Paradise Lost,奇幻 智斗 治愈,0
,,1,1984,全22话,1.1万追番,8.6万次播放,1050422400,1050422400,1463555499,,1984,机魂末世录,科幻,0
,,1,78652,全32话,1万追番,35.4万次播放,1522684800,1522684800,1551182400,,23862,少年阿贝 GO!GO!小芝麻 第三季,搞笑 日常 少儿,0
,,1,5146,全13话,1万追番,8.9万次播放,1073404800,1073404800,1467967380,,5146,死体兵,少女 战斗,0
,,1,28220970,全12话,1万追番,2.2万次播放,1309708800,1309708800,1557571048,,27792,快盗天使双胞胎,魔法,0
,,1,4926,全8话,1万追番,10.5万次播放,1144166400,1144166400,1466307649,9.6分,4926,大魔法峠,萌系,0
,,1,1652,全25话,1万追番,30.6万次播放,1428163200,1428163200,1489563300,9.5分,1652,网球优等生 第二期,运动,0
,,1,5742,全2话,1万追番,9.3万次播放,1197043200,1197043200,1480751280,9.7分,5742,我的女神 战斗之翼,奇幻 治愈,0
,,1,2202,全26话,1万追番,11.3万次播放,939225600,939225600,1286801361,,2202,虫孽,热血,0
,,1,2216,全26话,1.1万追番,12.3万次播放,922896000,922896000,1318319175,,2216,进化战记,科幻,0
